GEOID10,CountyCode,CountyName,Food_Desert_Tot_Pop,Food_Desert_Pct_Lowa_Pop,Food_Desert_lowa_Pop,Food_Desert_Pct_Lowi,Food_Desert_Lowi,Food_Desert_Pct_Hunv,Food_Desert_Hunv,Food_Desert_Pct_Kids,Food_Desert_Kids,Food_Desert_Pct_Seniors,Food_Desert_Seniors,Food_Desert_mrfei,Spatial_Measures_grocerystore_Density,Spatial_Measures_fastfood_Density,Spatial_Measures_grocerystore_Distance,Spatial_Measures_fastfood_Distance,Spatial_Measures_Liquor_Density,Spatial_Measures_Liquor_Distance
26049000100,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,NA,0.15,NA,0.62,0.65,0.41
26049000200,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22222222,NA,0.44,NA,0.56,2.99,0.28
26049000300,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,1.21,NA,0.47,3.41,0.23
26049000400,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,1.81,NA,0.4,6.6,0.22
26049000500,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,2.36,NA,0.45,5.22,0.2
26049000600,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,NA,0.77,NA,0.51,9.12,0.16
26049000700,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,4.67,NA,0.44,7.3,0.2
26049000800,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33333333,NA,0.09,NA,0.65,2.06,0.26
26049000900,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4.58,NA,0.38,5.6,0.25
26049001000,26049,Genesse,3861,100,3861,36.3,1388,23.3,302,35.6,1375,9.5,368,0,NA,0.09,NA,0.65,3.81,0.22
26049001100,26049,Genesse,3419,53.2,1820,18.3,619,11.1,138,17,581,6.7,229,0,NA,0,NA,0.84,5.25,0.2
26049001200,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1.13,NA,0.47,3.47,0.31
26049001300,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.75,NA,0.4,6.93,0.18
26049001400,26049,Genesse,2210,100,2210,42.4,960,34.8,258,37.9,838,8.2,182,0,NA,0.78,NA,0.38,3.82,0.21
26049001500,26049,Genesse,2515,38.2,961,19.8,459,17.4,157,12.4,312,3,74,0,NA,0.81,NA,0.48,3.05,0.24
26049001600,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.166666667,NA,0.27,NA,0.55,3.49,0.28
26049001700,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.38461538,NA,0.4,NA,0.59,2.52,0.38
26049001800,26049,Genesse,2354,83.3,1962,41.6,994,22,182,33.6,791,3.9,91,0,NA,0.13,NA,1.01,0.64,0.57
26049001900,26049,Genesse,2513,60.5,1521,21.5,487,5.6,51,21.7,545,3.5,88,0,NA,0.19,NA,0.71,2.5,0.41
26049002000,26049,Genesse,2072,33.4,691,13,294,12.6,114,10.9,226,6.9,142,0,NA,1.07,NA,0.43,8.88,0.18
26049002200,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.333333333,NA,0.63,NA,0.51,6.42,0.23
26049002300,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33333333,NA,2.5,NA,0.42,12.89,0.15
26049002400,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3.49,NA,0.3,4.96,0.23
26049002600,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.75,NA,3.1,NA,0.31,5.7,0.25
26049002700,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.555555556,NA,5.46,NA,0.3,6.59,0.22
26049002800,26049,Genesse,2595,100,2595,44.9,870,32.7,278,16.8,437,4.6,119,6.25,NA,7.29,NA,0.2,14.07,0.2
26049002900,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,NA,0.13,NA,0.48,5.92,0.19
26049003000,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1.52,NA,0.47,4.83,0.22
26049003100,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3.43,NA,0.32,6.34,0.21
26049003200,26049,Genesse,2908,83.9,2440,28.7,808,14.1,168,29.5,857,12.9,375,0,NA,3.8,NA,0.48,3.45,0.28
26049003200,26049,Genesse,2980,30.3,903,1.9,55,0.6,7,8.1,240,3.8,112,NA,NA,3.8,NA,0.48,NA,0.28
26049003300,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3,NA,0.34,3.92,0.23
26049003400,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,5.23,NA,0.3,9.27,0.19
26049003500,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1.64,NA,0.35,9.37,0.18
26049003600,26049,Genesse,5123,36.7,1883,2.7,139,1.3,29,7.6,389,6.2,316,4.761904762,NA,5.96,NA,0.39,5.44,0.24
26049003700,26049,Genesse,3240,100,3240,19.3,616,13.7,188,26.9,870,8.9,287,0,NA,0.03,NA,0.6,2.57,0.26
26049003800,26049,Genesse,2008,100,2008,25.8,525,13.6,105,32.3,649,7.5,151,0,NA,1.77,NA,0.43,10.2,0.18
26049004000,26049,Genesse,3892,39.7,1545,6.5,250,4.4,72,11.4,442,3.1,121,10.52631579,NA,4.64,NA,0.3,8.87,0.23
26049010110,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,NA,3.01,NA,0.25,5.22,0.23
26049010111,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.83,NA,1.53,0.22,0.88
26049010112,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.14,NA,1.6,1.11,0.72
26049010113,26049,Genesse,2245,42.5,955,4.3,95,2.2,21,10.4,233,6.2,140,16.66666667,NA,0.29,NA,1.12,1.06,0.51
26049010114,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,NA,1.8,NA,0.93,0.89,0.65
26049010115,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,1.76,0.1,0.94
26049010201,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.14,NA,1.83,0.4,0.94
26049010202,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.29,NA,1.66,0.45,1.07
26049010304,26049,Genesse,4950,38.8,1919,10.8,545,5.8,100,14.7,729,3,148,20,NA,0.61,NA,0.64,2.63,0.3
26049010305,26049,Genesse,5617,51.5,2895,12.5,689,2.6,50,19.9,1117,3.9,218,7.692307692,NA,0.67,NA,0.91,1.49,0.44
26049010501,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,1.47,NA,0.47,1.38,0.43
26049010502,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33333333,NA,1.62,NA,0.61,1.84,0.47
26049010503,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2.68,0.45,0.71
26049010504,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,0.11,NA,1.71,0.68,0.61
26049010603,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,NA,3.57,NA,0.37,5.51,0.38
26049010604,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.090909091,NA,1.91,NA,0.45,2.88,0.43
26049010610,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2.25,0.31,0.81
26049010700,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,NA,0,NA,2.65,0.03,1.86
26049010810,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,1.36,0.25,0.83
26049010811,26049,Genesse,2505,95.8,2400,20,475,12.1,117,26.5,664,17.4,436,0,NA,0,NA,1.1,0.44,0.59
26049010812,26049,Genesse,4645,17,789,4.1,185,1.4,26,4.6,214,2.6,121,0,NA,1.19,NA,0.68,2.71,0.28
26049010813,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33333333,NA,2.04,NA,0.71,1.89,0.58
26049010910,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,3.77,NA,0.35,4.68,0.35
26049010911,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.166666667,NA,5.49,NA,0.3,3.67,0.3
26049010912,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857143,NA,4.34,NA,0.47,3.77,0.41
26049011010,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.64705882,NA,6.29,NA,0.4,3.59,0.33
26049011101,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.333333333,NA,0.6,NA,0.68,0.91,0.57
26049011102,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.28,NA,1.32,0.24,1.24
26049011209,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.83333333,NA,3.18,NA,0.45,2.65,0.39
26049011210,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.72727273,NA,11.76,NA,0.22,7.56,0.26
26049011211,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.333333333,NA,2.12,NA,0.63,2.25,0.52
26049011212,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.81481481,NA,3.24,NA,0.37,6.04,0.27
26049011213,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,0.16,NA,1.02,0.33,0.66
26049011214,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,0.18,NA,0.9,0.58,0.76
26049011301,26049,Genesse,5978,13.5,806,1.2,70,0.5,13,4.2,248,1.1,64,17.39130435,NA,3.31,NA,0.32,5.08,0.24
26049011302,26049,Genesse,3869,57.8,2235,8,308,2.7,38,17.4,674,4.8,184,0,NA,3.35,NA,0.32,4.32,0.32
26049011401,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857143,NA,0.23,NA,0.88,1.89,0.4
26049011402,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,0,NA,1.86,0.42,0.61
26049011502,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.04761905,NA,0.98,NA,0.71,1.62,0.47
26049011503,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.66666667,NA,0.77,NA,0.86,1.37,0.52
26049011505,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,1.85,NA,0.48,2.54,0.42
26049011508,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.52631579,NA,1.71,NA,0.62,1.85,0.4
26049011601,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.04,NA,2.24,0.19,1.19
26049011610,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.333333333,NA,0.52,NA,0.79,1.04,0.59
26049011710,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,5.34,NA,0.32,4.28,0.32
26049011711,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2.86,NA,0.35,4.1,0.33
26049011712,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.66,NA,1.35,0.95,0.72
26049011713,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,NA,2.16,NA,0.73,0.9,0.65
26049011714,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.84,NA,0.8,1.46,0.53
26049011800,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.18,NA,1.13,0.25,0.88
26049011901,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.06,NA,1.98,0.08,1.54
26049011902,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.04,NA,1.79,0.28,1.17
26049012003,26049,Genesse,3562,40.2,1431,6.5,228,1.8,23,14.4,512,2.5,89,0,NA,0,NA,1.32,0.55,0.92
26049012006,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,NA,1.91,NA,0.56,3.05,0.31
26049012007,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,1.67,0.18,0.73
26049012008,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,0.45,NA,1.29,1.41,0.62
26049012009,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,0,NA,1.6,0,1.23
26049012100,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.43,NA,1.17,0.29,0.91
26049012201,26049,Genesse,3446,26.1,899,4.3,145,2.3,37,3.5,119,8.7,301,9.090909091,NA,0.47,NA,0.68,1.11,0.46
26049012202,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,0.27,NA,0.96,2.31,0.33
26049012310,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.18181818,NA,8.43,NA,0.33,5.27,0.35
26049012311,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33333333,NA,2.22,NA,0.37,1.93,0.36
26049012401,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2.24,0.08,1.81
26049012402,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,0.21,NA,2.36,0.41,1.44
26049012501,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,3.67,0.11,1.47
26049012503,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2.21,0.23,1.06
26049012504,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,3.18,0.27,0.82
26049012601,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,NA,0.03,NA,2.18,0.14,1.74
26049012602,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4.34,NA,0.31,3.69,0.27
26049012603,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.28571429,NA,0.02,NA,2.13,0.2,1.01
26049012702,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.38461538,NA,2.97,NA,0.44,2.02,0.35
26049012703,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,NA,0.05,NA,2.04,0.11,1.46
26049012704,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.01,NA,1.87,0.15,1.33
26049012801,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,3.79,0.13,1.45
26049012802,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.33333333,NA,0.08,NA,2.46,0.08,1.34
26049012904,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,0.48,NA,0.84,0.41,0.83
26049012905,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,1.56,NA,0.65,1.57,0.66
26049012906,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.08,NA,1.43,0.25,0.85
26049012907,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA,1.56,0.09,1.49
26049013001,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,3.82,0.04,1.93
26049013002,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.09,NA,1.27,0.47,1.05
26049013110,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,0.04,NA,1.73,0.04,1.38
26049013111,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.03,NA,1.25,0.27,0.62
26049013112,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,NA,0.45,NA,0.95,0.2,0.92
26049013113,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,2.91,NA,0.51,3.32,0.36
26049013202,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3.59,NA,0.47,5.14,0.43
26049013204,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,NA,5.3,NA,0.35,5.19,0.33
26049013301,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.31,NA,1.13,1.26,0.64
26049013401,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,0,NA,1.94,0.06,1.37
26049013402,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,3.11,NA,0.44,3.11,0.38
26049013500,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,NA,0.55,6.26,0.26
26049013600,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09,NA,0.57,1.37,0.31
26049980000,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0.75,0.49,0.65
26049980100,26049,Genesse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,0.58,0.84,0.38
26087330000,26087,Lapeer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.33333333,NA,0,NA,6.63,0.04,2.36
26087330500,26087,Lapeer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.03,NA,3.39,0.04,2.27
26087331000,26087,Lapeer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.33333333,NA,0,NA,3.7,0.2,2.01
26087331500,26087,Lapeer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.05,NA,1.94,0.15,1.7
26087332000,26087,Lapeer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,0.06,NA,1.7,0.14,1.51
26087332500,26087,Lapeer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.33333333,NA,0.06,NA,2.73,0.19,2.2
26087333000,26087,Lapeer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,4.84,0.12,1.64
26087333500,26087,Lapeer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,3.21,0.29,1.11
26087334000,26087,Lapeer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2.66,0.35,1
26087334500,26087,Lapeer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2.81,0.06,1.42
26087336000,26087,Lapeer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.03,NA,2.23,0.21,1.31
26087336500,26087,Lapeer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1.27,0,0.82
26087337000,26087,Lapeer,4547,27.7,1258,2,69,2.3,38,4.9,222,3.5,160,17.64705882,NA,3.42,NA,0.75,3.47,0.35
26087337500,26087,Lapeer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,4.83,NA,0.42,8.82,0.33
26087338000,26087,Lapeer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,0.03,NA,2.54,0.11,1.97
26087338500,26087,Lapeer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,2.23,0.04,1.74
26087339000,26087,Lapeer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.38461538,NA,0.01,NA,2.15,0.13,1.24
26087339500,26087,Lapeer,3869,37.9,1468,3,113,3.9,58,10.4,403,6.1,238,12.5,NA,5.31,NA,0.33,6.21,0.3
26087340000,26087,Lapeer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,0.03,NA,1.98,0.12,1.4
26087340500,26087,Lapeer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3.34,NA,0.38,5.4,0.41
26087341000,26087,Lapeer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.03,NA,3.01,0.17,1.83
26087341500,26087,Lapeer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,0.11,NA,2.58,0.26,1.55
26087342000,26087,Lapeer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.06,NA,2.35,0.03,1.94
26087342100,26087,Lapeer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2.81,0.08,1.44
26091060100,26091,Lenawee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,4.99,0.04,2.24
26091060301,26091,Lenawee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3.15,0.08,1.61
26091060302,26091,Lenawee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,1.89,0.27,1.06
26091060401,26091,Lenawee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3.92,0.31,1.09
26091060402,26091,Lenawee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA,2.56,0.15,1.98
26091060500,26091,Lenawee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,4.47,0.04,2.33
26091060600,26091,Lenawee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.14,NA,2.15,0.11,1.75
26091060700,26091,Lenawee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.03,NA,1.91,0.22,1.08
26091060800,26091,Lenawee,3728,61.9,2307,5.8,212,4.5,69,16.1,601,7.7,286,0,NA,3.09,NA,0.51,3.88,0.46
26091061200,26091,Lenawee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2.91,0.03,1.91
26091061301,26091,Lenawee,5424,51,2766,9,371,2.6,36,8.7,473,8,432,0,NA,0.78,NA,0.45,2.55,0.45
26091061302,26091,Lenawee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4.47,NA,0.28,11.93,0.18
26091061400,26091,Lenawee,3916,29.1,1138,1.8,60,2.3,36,6.3,246,4.5,175,0,NA,2.65,NA,0.45,5.22,0.41
26091061500,26091,Lenawee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3.29,NA,0.33,3.85,0.28
26091061600,26091,Lenawee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,7.98,NA,0.3,10.01,0.23
26091061700,26091,Lenawee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.53846154,NA,0.22,NA,2.22,0.21,1.69
26091061800,26091,Lenawee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.15,NA,3.24,0.19,1.85
26091061900,26091,Lenawee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.02,NA,4.44,0.11,2.85
26091062000,26091,Lenawee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,6.23,0.01,3.63
26091062100,26091,Lenawee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,3.21,0.08,2.65
26091062200,26091,Lenawee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA,1.02,1.67,0.98
26091062300,26091,Lenawee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,NA,1.08,1.57,0.66
26091062400,26091,Lenawee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,1.63,0.71,1.21
26093710100,26093,Livingston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.14,5.156273,1.27,0,1.21
26093710300,26093,Livingston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,6.901967,2.76,0.15,1.17
26093710500,26093,Livingston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.644959,2.44,0.18,0.99
26093710700,26093,Livingston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5.519633,3.2,0,2.45
26093711000,26093,Livingston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,7.954489,3.97,0.11,2.19
26093712101,26093,Livingston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.03,2.871562,1.94,0.05,1.51
26093712102,26093,Livingston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01,4.050311,2.67,0.04,1.57
26093712601,26093,Livingston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.040961,0.22,1.292337,0.85,1.07,0.6
26093712602,26093,Livingston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.03,2.761439,1.91,0.15,1.08
26093713100,26093,Livingston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857143,0.088992,0.51,2.522974,1.34,0.46,1.23
26093713300,26093,Livingston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.333333333,0.16582,0.6,2.237162,1.21,0.73,0.97
26093713500,26093,Livingston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.11111111,0.085621,0.85,2.017138,1.16,0.33,1.17
26093713700,26093,Livingston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.094598,1.21,1.576338,1.05,0.92,1.04
